"","Cisplatin_1005","Gefitinib_1010","Axitinib_1021","5-Fluorouracil_1073","Sorafenib_1085","Oxaliplatin_1089","Erlotinib_1168","Gemcitabine_1190","Lapatinib_1558","Oxaliplatin_1806"
"GSM363254",3.43445644379041,2.98328232968543,2.76799981354575,4.2999656354324,2.40595364047277,3.23593919205009,2.55553774580747,-0.955689798239802,2.86650106113153,4.47837020270835
"GSM363255",3.62702853474034,3.15044047723532,2.74722654694769,4.7517002806913,2.54473820405992,3.54111272319127,2.57140477123466,-0.528650285484134,3.05374953485808,4.63936257159011
"GSM363256",3.37670378782501,3.0612534800104,2.90482472798031,4.49297770210675,2.52475387273782,3.45750409755763,2.56928282293536,-0.983098424191285,2.94829957720132,4.62884614702533
"GSM363257",3.34044680854647,3.12842417873997,2.84304719988271,4.40974857230551,2.61116836218174,3.41169757582993,2.49378269332719,-1.33939938681738,3.20328914716739,4.54771532548432
"GSM363258",3.64921683329862,2.97191490076335,3.00925520615482,4.51297706391281,2.47301829566982,3.32618816806372,2.48636511051374,-0.569674088848876,2.90108993258141,4.53665218564585
"GSM363259",3.71907371279193,3.02752133333441,2.84970304147108,4.67429029400316,2.4604375047777,3.48624296829024,2.52515649505103,-0.518847958491651,2.92243814558758,4.66227540170994
"GSM363260",3.02804415096186,3.10916409033836,2.89751890876187,4.27011765398611,2.52074178996359,3.37370075526811,2.48786440005389,-1.23117241151946,3.09692232725591,4.6390188129946
"GSM363261",3.71577524216627,3.1069865522443,2.6134430779936,4.78823139826295,2.51374464997702,3.44742487199222,2.59974726448561,-0.0338593806087795,2.94696195196571,4.53868249054743
"GSM363262",3.75051845322547,2.95853295502681,2.86883212381926,4.55200203078831,2.44945865043468,3.35884045648498,2.45560512296624,-0.344831850021779,2.93390292327884,4.52096085577906
"GSM363263",2.62426021739917,3.2693287578685,3.32762851883629,4.20847604154089,2.37813334515602,3.62080773598353,2.49846808101391,-0.906883539388249,2.47374600470025,5.07869759781906
"GSM363264",4.07907146289756,3.4359108963596,3.66499257750486,5.16121137212456,3.16583847472117,4.25580705177574,2.86825923113802,1.11924492702253,3.34086985191201,5.46452425461476
"GSM363265",2.58523782281772,3.29168708347939,3.66231797287562,4.14762465866026,2.77922248457315,3.80838153206653,2.61669053620084,-1.45157243768164,2.58150241944071,4.96431516531656
"GSM363266",3.47141520790828,3.13767716411388,2.61521300159536,4.88556427239684,2.71405021116813,4.07635111392776,2.50602753006391,0.695575130699255,3.24735309477635,5.18847192364084
"GSM363267",3.81559808272995,3.58514862415737,3.25013086519204,4.56459500257557,2.75760612840886,4.00036707972389,2.67081195463284,1.01084046458631,3.47968355876334,5.2076988778868
"GSM363268",3.43689733335611,3.07684875805129,3.30150590442751,4.78758059518482,2.35967487431099,4.13792893298604,2.22837736975571,0.278497445592366,2.79714939227008,5.55131434010785
"GSM363269",4.17088619866242,3.08821793716137,3.34661915200403,4.67820326665487,2.49075790109313,3.7588126950811,2.67331320191474,1.20821992298163,2.90194492914998,5.04883637060713
"GSM363270",3.47671372904548,3.24156108154414,3.36995193496153,4.94148681089075,2.79616710854022,4.19765145550634,2.68948228931341,-1.02397227959353,3.07950933756583,5.52377792010537
"GSM363271",0.92970855740225,2.73090560890057,3.50507901340657,2.98911144937863,2.82296624163276,2.91187934110154,2.13713741670813,-4.45467152215846,2.19237057792583,4.21109622082696
"GSM363272",3.96204707790696,3.10599458136547,2.71307955416161,4.70553137954377,2.51637618767105,3.7839074098277,2.45228849501822,0.68798374911404,3.35214790087197,5.13079806310946
"GSM363273",2.99917482531493,2.76609872708503,2.84575484623352,3.8054081210851,2.22345373712657,3.23793347333284,2.25689004777475,-1.02878166297983,2.86516105979284,4.54268871815131
"GSM363274",4.61400869314416,3.53824710464396,2.82852788590728,5.29158908553779,2.84737958037269,4.29787369007467,3.02532673996616,1.80214819096036,3.40524209595637,5.41493844970596
"GSM363275",3.11966275803366,3.00557611945778,2.70734047395373,4.36967649232588,2.35296949181123,3.25517703981297,2.41837010386863,-0.769073888956293,2.89450302750892,4.34157815194278
"GSM363276",3.51903982805556,2.98971541055957,2.80767829545168,4.56558060130237,2.40451333000775,3.26657239941739,2.49347307414523,-0.678380095435913,2.92546746080945,4.47261680210782
"GSM363277",3.58222559920994,2.9645979672329,2.92861874437424,4.76691348758455,2.67057174998074,3.50784539742061,2.5529461360104,-0.63519067647544,2.80685269237564,4.52716144014839
"GSM363278",3.64595068909822,3.01498658119728,2.84644033050352,4.7781193999764,2.65368626132347,3.54670060692001,2.5456099171986,-0.26450042573852,2.99195172083084,4.7192778281662
"GSM363279",3.59377719685003,3.11967843862289,2.93748747945836,4.79297488390035,2.6673867560541,3.56411684251094,2.54675912811637,-0.460264002320364,3.12535454528361,4.69271015773861
"GSM363280",3.51641320075536,3.02055585401962,2.86459782476464,4.60322884966623,2.44725724691786,3.2620616661514,2.46867030784779,-0.943564628201943,2.87779517195943,4.42480574819767
"GSM363281",3.70413288045667,2.98206886407454,2.8110179208809,4.71477075867511,2.57666423756357,3.4703184919735,2.46936700927897,-0.321294377932899,3.11380380631483,4.63726716179126
"GSM363282",2.61464713205436,2.96404741069509,2.80760732685075,4.07768731530637,2.36448916396931,3.06440341517818,2.36183373945425,-2.13343233258332,3.05526235354811,4.24602674388327
"GSM363283",3.31106328698223,2.99806282665194,2.62988749432709,4.46460845614922,2.44655692503674,3.36684333971079,2.42981333263481,-0.762272429207864,2.92933667759751,4.51375298349076
"GSM363284",3.57506553887481,3.08613486378625,2.66712554181158,4.72841889732802,2.54035993237013,3.45008838015466,2.45535517491114,-0.191205220188306,3.20123554583533,4.6219733475414
"GSM363285",2.67108285195295,3.06826075917071,3.22790651887241,4.08124437794354,2.62277039865398,3.18595211235693,2.39941373306931,-2.19932047239197,2.9691616689703,4.21790091505004
"GSM363286",2.87896067446523,2.89832196473409,2.70932630620461,3.88180084399833,2.21024049255327,3.07863739062095,2.21822956560989,-1.70833611960069,3.11347758735531,4.29386410272303
"GSM363287",2.49097472524238,3.13527544054723,2.98677324351609,3.73152188030353,2.35981287837092,3.02168981472123,2.36314209572474,-2.13427034990551,3.29176076425009,4.33063784872594
"GSM363288",3.36595349749566,3.2788614139709,2.65252410936731,4.83338215868416,2.58324203301871,3.7891869512931,2.60784039307904,-0.298292252162807,3.27230196232239,5.00766725046156
"GSM363289",4.32159279299976,3.17404143274667,3.35570842746754,5.3222736745457,2.97465889588334,4.47097821633948,2.94639716511712,1.65580288556207,2.86346373163737,5.54121126871646
"GSM363290",3.28027508393031,3.31773021611232,2.53821550171124,4.94603358186625,2.3085890575096,3.47333138717656,2.73919230987676,0.0605654662106019,3.28541854572278,4.79979195307463
"GSM363291",3.21069182552851,3.52450211543059,3.17289667400151,4.67950579812979,2.87544046748559,3.91160887297216,2.61566308740876,0.254998284593336,3.66145602909899,5.4051112958249
"GSM363292",4.24682478815898,3.48085134960019,3.83819236598212,5.05487662296393,3.47092407663122,4.94489364344446,2.69236733310335,0.832202944369535,3.65918479681524,5.98485597409078
"GSM363293",3.84852358880097,3.25699522931108,3.42363279518037,4.56667924232057,2.57372628426535,3.93936364000921,2.62603730566514,-0.143086833987839,3.3642654876467,5.48973243149286
"GSM363294",2.93567447510421,3.43014584531181,2.60190558471476,4.96180956432406,3.03413457361646,4.19919887490451,2.80533768139996,-1.10301103359965,3.47284828992331,5.43136961196931
"GSM363295",4.02956098853129,3.17980568166356,2.96738417448411,4.86445812445875,2.87505455874806,3.80547163799604,2.79192133274909,0.883729841869109,2.98587144120148,4.93997455242777
"GSM363296",3.29742943803613,3.48403599451559,3.04182994735242,4.62665401340552,2.56496675036514,4.06706764098333,2.67074340047629,0.502967221126055,3.05370437145659,5.14054101603607
"GSM363297",2.29684934690847,2.62818774036813,2.99422835403269,4.15849717371932,2.19501382368723,3.02558165284213,2.14871983096672,-0.857246842283146,2.68752125904094,4.05780135379595
"GSM363298",2.8246504342231,3.0481456839812,3.3970301869054,4.14322478512724,2.80520597525461,3.60554586525279,2.48628726302615,-1.15217804925049,2.56402491765547,4.63812037388627
"GSM363299",3.63993260457501,2.99446379047071,2.8945724872477,4.76821112790737,2.61429296438932,3.50262498102808,2.49359029035582,-0.401457826653907,2.97422895450093,4.60664511776083
"GSM363300",3.27227987954117,2.90445097087912,2.78234340396586,4.41283141715832,2.38468663284636,3.30725881624942,2.33799646644375,-1.0942774177728,2.9861247504049,4.5109991620269
"GSM363301",3.66968579645208,3.00974550510953,2.77018988977047,4.52694388670202,2.44463808902948,3.65586938420931,2.45721354542706,0.0121194291925944,3.27899781367436,4.80713652855654
"GSM363302",3.32231316013621,2.98810537959305,2.95870013983344,4.68301692527566,2.56241099872849,3.4206568838237,2.49890385468499,-1.04905733443603,2.9837206035464,4.58532116387666
"GSM363303",3.27153847677143,2.95904664120071,3.00989828606685,4.72819548020686,2.55888449159141,3.39941157629072,2.40362539296011,-1.11228729196339,3.02318282575546,4.56620739941932
"GSM363304",2.91618254197016,3.03977151255705,2.87422351244489,4.51692939430792,2.48955677261837,3.27131991880627,2.39248849814556,-1.57422635767046,3.18310815636716,4.49127431395495
"GSM363305",3.41483598145923,3.12755003495017,2.98163012954769,4.81668305929827,2.58865749244579,3.54549667130735,2.4753785922594,-0.891273176157309,3.25264364110341,4.69561718520359
"GSM363306",3.19482471835375,2.80027303475333,2.97819863661136,4.45011902810146,2.36622450569808,3.25127916489525,2.43973530325474,-1.11977967426507,2.72828383186552,4.38993560756014
"GSM363307",2.98499788239987,3.21506281455624,2.95236740641616,4.30670648861885,2.57380790323318,3.31220708044855,2.49281338258291,-1.26861075613891,3.3866783845671,4.52631358198398
"GSM363308",3.49306204929673,2.73452152584558,2.9682091857619,4.73234564670918,2.40003657895741,3.24627578438013,2.36976233089662,-1.15467889059166,2.64960542518153,4.2627541494077
"GSM363309",3.48449349079759,3.24478888077432,3.37955287807898,4.64794868975682,2.58761175270167,3.99381651275147,2.37743005165855,0.221478485716597,2.92550340249696,5.16689555274271
"GSM363310",2.93823522053566,3.01268785463068,3.12750997121444,4.82750095579393,2.95363425455313,4.28256152649169,2.54318100675964,0.0250000603049129,3.2585056530889,5.51884364940527
"GSM363311",3.79069852719731,3.36710165870959,2.8987210997101,5.18717540317421,3.01878495555129,4.42392420387293,2.60988516371335,1.17141565453593,3.6232707720789,5.75752317613448
"GSM363312",3.62225342666321,3.08443210999057,2.78918249703508,5.00649631666325,3.22576985121083,4.12633364325828,2.75684326678963,1.11497805253319,2.97769891396921,5.18538160610228
"GSM363313",3.96576082964286,3.31647268208021,3.04002095393167,4.54909499364963,2.69504031715008,3.78988939549474,2.42882943142244,0.608424012426575,3.38583287113958,5.00349817122061
"GSM363314",2.54490011405945,3.23973446799062,3.03410841464157,4.28491632610856,2.31840405114081,3.38002274023473,2.27940809699836,-0.447551403687917,3.60059823261824,4.82476079188335
"GSM363315",3.64950734169246,3.08651424237236,3.17278229191346,4.87204936279241,2.77537612862918,3.82887147170517,2.74348144425184,-0.138147560463707,3.24149687215981,5.00969707106642
"GSM363316",3.78835110280066,3.12579102869313,3.15173177151,5.0440064671186,2.75836661255952,4.04252795818593,2.58279080803014,0.394285672447941,2.74958326686555,5.38388823095655
"GSM363317",3.55305310243328,3.32071519522797,3.24120968038141,5.36439330361238,2.89117085010493,4.76760761023608,2.38270708021807,0.548683317165408,2.92490482076173,6.14295313504963
"GSM363318",3.83985874363016,2.79114812428199,3.42521452891255,4.98577883817986,2.6745661104185,3.61781508553456,2.44944223550388,-0.720715629610233,2.60982434411399,4.57752896474663
"GSM363319",3.45149288275994,3.10473740392593,3.02461941391565,4.79975667035836,2.67733637328659,3.53492490679088,2.5849791468308,-0.999418692190302,3.02381372447393,4.55492789562783
"GSM363320",3.14581048960293,2.99543088077122,3.00215812682141,4.83889255075856,2.50858352297731,3.36457756113355,2.45351159406684,-1.09764859056941,2.76802524890672,4.38592552244747
"GSM363321",3.61446039686325,3.05767194382094,2.84923281177566,4.77280479667637,2.5396493592854,3.52544679807899,2.42030554786427,-0.476359925620975,3.06346200112768,4.5943087268707
"GSM363322",3.40309037304465,3.05772108359514,2.98266207152947,4.67257676818549,2.5288510682471,3.43041156799634,2.53440116189933,-0.855868160183664,2.98721225674867,4.60671144875847
"GSM363323",3.16629422698923,3.00830368034517,2.81433819135846,4.65978672600888,2.38548311633248,3.24247393714659,2.44528993108464,-1.16801045984633,2.85529050168105,4.39133230106463
"GSM363324",3.41072934200697,2.93430526123183,2.91547359827294,5.0096209684932,2.48825006349293,3.51263113662,2.53594095616633,-0.813444863545049,2.92525676860285,4.47325243711724
"GSM363325",3.23748709598652,2.82176048920225,2.63864830945708,4.86316347832715,2.49867537190027,3.4363788734409,2.32750588803522,-0.927336488240402,2.91791770813179,4.5457933309903
"GSM363326",2.64671640039482,3.51236999550214,3.0881908225265,4.26329465702565,2.55820453193934,3.48206262779407,2.61223761447847,-0.811770791537554,3.35305010315714,4.97353389232814
"GSM363327",3.85996072839602,3.2903943113437,2.83185688230896,5.14941122758203,3.14939449556914,4.51997256721475,2.70114605531136,0.494115401248014,3.31071948259765,5.76033646580477
"GSM363328",4.00667589818189,3.44351812930014,3.54215396747646,5.66175853324571,2.87380214800814,4.75944071154071,2.65077824555792,1.29069111456908,3.14880907069451,6.02008333786183
"GSM363329",3.66234251539823,3.37112159533503,3.2544715184658,4.80975277047368,2.58323191055236,3.81310867874193,2.87613618033185,0.250043338412029,3.14840171032905,5.01218336254686
"GSM363330",3.37459766773516,3.03756715206524,2.91817166278234,5.09667845463505,2.83078894108277,3.77803524239497,2.44324183646345,0.17128918107025,2.57381534304512,5.24704325374953
"GSM363331",3.08144925435725,3.54168085040478,3.39569704044346,4.25997595088737,2.74514041886965,3.6286075546329,2.54130269802808,-0.692003929637787,3.36132790378983,5.1447776760973
"GSM363332",3.25175520588648,3.09963519002425,3.10929616592677,5.08428618492467,2.64359741918526,3.87707805433061,2.52995572915875,1.18357044593459,3.00123620504545,4.87728148054875
"GSM363333",3.79856143617551,3.62728203529994,3.66461044216938,5.05945738514901,3.3597145252537,4.20149532021573,2.99022800769587,0.56586940004758,3.00204328437793,5.14561353319969
"GSM363334",3.97377735803687,3.46112441072248,3.09608475125084,4.87781972316605,3.02935343653884,4.346685738391,2.9061998061781,1.40951870345908,3.12348516279941,5.51911864139752
"GSM363335",3.29559973253087,3.14823674994684,2.92945503401814,4.62465239411245,2.50246962027565,3.48849519403094,2.53779187826167,-1.11919838105763,3.22619529247909,4.78672900633552
"GSM363336",3.80666272707876,3.43221815431859,3.38703290286003,5.10754330873616,2.80109603829938,4.41000259177266,2.5654611829273,1.37011792633033,3.44278239715922,5.68312106784324
"GSM363337",3.84641033269935,3.43930940596538,3.21444520739778,5.04148941191402,3.17797917371915,4.45618267510618,2.76537693202178,0.554263731875977,3.03979811297145,5.58896735052307
"GSM363338",3.39848061937189,3.06056749212154,2.83200434379898,4.62385448431139,2.44902257864978,3.32062675195275,2.6142285305006,-0.608445465427902,3.08716347339237,4.63716211917165
"GSM363339",2.94849406052283,3.15118444729462,2.76840398705736,4.78324631336156,2.3492551820839,4.00922224177741,2.66573485534991,0.129983244310788,2.99396180436275,5.12019764232687
"GSM363340",2.75955918130883,2.99159392887972,2.74500958239489,4.08464159208168,2.40014185885481,3.21587203917613,2.43427472506547,-1.6052891379168,3.18859346232336,4.59737235226197
"GSM363341",3.1595903270495,2.89044361589722,3.03715830832176,4.81047155443225,2.4789168482833,4.25549243912786,2.34976739471085,1.41231668027411,2.53090633616251,5.55599787689806
"GSM363342",3.23421198276573,2.96121202415953,2.92390324839476,4.6797976702396,2.47805028640282,3.43550410576969,2.51105847910374,-0.984561426714184,2.91763583324979,4.59207552247879
"GSM363343",3.40021830277962,3.40526236823838,3.09978938638609,4.79297628060101,2.25021898909508,3.52596966901995,3.02854796489819,0.0452825264287068,3.16583477214427,4.7698655259677
"GSM363344",3.96955447110471,3.15972282752634,2.61525267121676,5.61619009526261,3.18861916169865,4.51923728376793,2.72375173996686,2.46887433344012,3.00564390478299,5.66472970671696
"GSM363345",3.34992344200097,2.98925067806553,2.57654119633103,4.73959355652496,2.37353393649233,3.39230132252013,2.55183240659216,-0.588681387997776,3.00131313141059,4.63459021982911
"GSM363346",2.80316391675314,3.1711878420859,2.64116790118675,4.40675078091101,2.58490741696893,3.84230741715735,2.57491058674271,-0.457034251725136,3.39428288140343,5.15107385686702
"GSM363347",2.56174313576869,3.09891765733268,2.99513496147399,3.97681274398019,2.55265601008727,3.23151553377481,2.39159577212803,-2.51928589156104,3.32679179720893,4.46410237980035
"GSM363348",3.16928045919015,3.51090432386305,2.13838327126382,5.39090658456251,2.75800422752648,4.27650422607979,2.8130446085131,-0.150977884158812,3.56984411442292,5.81488083692743
"GSM363349",2.95959382859178,2.96363357859366,2.82024912181315,4.3027835761461,2.34229216940512,3.30954999929291,2.45279979305508,-1.29199577157569,3.10866040221473,4.57749282020227
"GSM363350",3.00406538640366,3.63650118393936,2.74224667215663,5.14063076750507,3.00822369049764,4.59728256941861,2.98224434462148,1.31805248021078,3.11110474713321,5.49408636080996
"GSM363351",2.60710411776554,3.12622916412387,2.83692880682804,4.09538415146669,2.28689346609666,3.17554825489769,2.6150618055818,-1.70497248118839,3.07846051558662,4.38275388384574
"GSM363352",2.92573438820322,3.21386705714258,3.18685859594334,4.33639594265596,2.62199075541513,3.59296641124101,2.48533841736181,-1.30797441164392,3.17419858422487,4.77930836100513
"GSM363353",2.69775065351759,3.06652089523658,2.92765910045458,4.37163780787755,2.54369200510031,3.21752685946644,2.39506621995841,-1.71727797472145,3.31945818085041,4.44619714357991
"GSM363354",2.90375714279241,2.64432812723582,2.47520362832145,4.38375917366676,2.13837369569615,4.17669899440846,1.75750991921644,-0.721060376624805,1.78292128745238,5.62261452711481
"GSM363355",4.20171407425358,3.16021199075904,3.27279130089083,5.39670657388501,3.09130702102824,4.87727916944938,2.83106054541164,0.286088004417039,3.14252392432354,6.11428698975324
"GSM363356",3.35008699474522,2.92475093174189,2.67048218077546,4.77724827704298,2.44073824904487,3.33994643075794,2.54121296509635,-0.635466187115954,2.932456086264,4.41725014817863
"GSM363357",3.28752109007686,3.18573074521227,2.7658387324169,5.4582829507218,2.29638361966306,4.04161932820535,2.82701209931818,0.582886206312762,2.60184221254734,5.27929061668878
"GSM363358",4.40387957169856,3.11323293367065,3.29494820630025,4.42171281617225,2.4999564802362,3.94644126293567,2.75217132230314,2.11182561978116,2.88576933598659,5.17472696640712
"GSM363359",3.13667393338248,2.89545358655317,3.05564431195469,4.5119845463,2.43288287065402,3.3267302220558,2.4829015807839,-1.3641672698299,2.88840081974697,4.51366174276318
"GSM363360",4.2026591385619,3.57423858204741,3.26092785243691,5.80368616910456,3.17207103626992,4.64986935006478,2.8022179843754,1.16229193122844,3.543387438675,5.64158187570768
"GSM363361",3.25770172293809,2.93276503923474,2.83305302505614,4.48292179291423,2.33212605740713,3.43907078618436,2.40121180739843,-0.881801912809344,3.17919376897944,4.74051349029018
"GSM363362",3.87937861320056,3.73774760617626,2.97139128549125,5.65864675716759,2.68067777146984,4.20118534633087,2.95067828982193,1.27520716032787,3.58535198065332,5.58108908573205
"GSM363363",3.27003698661765,2.93109347613957,2.69201668630276,4.68434801872936,2.43470293191636,3.42202973205823,2.44936761456145,-1.0913751404487,2.9522062324841,4.72032008742317
"GSM363364",2.85148524235597,3.03109819201152,2.7750267168568,4.55760107281157,2.5814359187139,3.61726703165197,2.49146878815936,-0.293913539753917,2.86580786593529,4.96675971826151
"GSM363365",3.51573450250076,2.9045012791685,2.73706557604477,4.51850095696841,2.40885446277184,3.44498010754927,2.46787402071907,-0.537889696243089,2.9556707834719,4.70905479509675
"GSM363366",3.85221805743239,3.25856331854808,2.76620165738917,4.92917838270403,3.00733218383914,4.18705259979681,2.74806691020462,1.56073218953481,3.43420751369205,5.43255141554991
"GSM363367",3.41894433056428,3.17836635251226,2.74533374674886,4.87951599278186,2.69126043934783,3.63333432336946,2.6176835435151,-0.484260708513939,3.20084878001667,4.75693409449477
"GSM363368",4.28165763122127,3.44152718761869,3.14148821834036,4.87637848291343,2.50888713158203,3.8855683568509,2.75173568508371,2.07326548056881,3.70524101696415,5.31729513389642
"GSM363369",2.69345338897377,3.05931700267005,3.08095460171293,4.41939992558602,2.64872675686936,3.28574537813445,2.42396718996774,-2.01495221610287,3.15685996354999,4.4700090388468
"GSM363370",3.74516193544639,3.01451861920231,2.77721682395002,5.09039102864686,2.50190439500314,3.5059796557272,2.65090998350014,-0.0399305916284029,2.82270682243003,4.51420331785581
"GSM363371",2.7338023216902,2.89410243312127,2.60105878687406,4.30457295721916,2.55384692562131,3.50450702122827,2.37334510403533,-0.433326260886565,3.14348815597926,4.77482248232516
"GSM363372",3.15276821337952,3.05611276953972,2.96774524851312,4.34036162870192,2.62315308300032,3.42758510216586,2.49336652532837,-0.992046014959311,3.24580222869561,4.73417558070074
"GSM363373",3.49660955942203,2.9875028415217,3.02429610509311,4.95336537708327,2.54775155424261,3.60289277413972,2.55870627189082,-0.684133623900278,2.91602391325387,4.69757444407086
"GSM363374",2.94197437293403,3.00547682286637,2.93871898626841,4.40664893620787,2.43101285072031,3.27626566532864,2.43936153368121,-1.4857283977056,3.2593687978011,4.60296021295449
"GSM363375",2.89999194795208,2.93955106644267,2.67134426601042,4.53287331769308,2.45867958255548,3.32910187068824,2.38803334278176,-1.42347358884677,3.16891416481099,4.59957452739877
"GSM363376",3.52115049308222,3.08187524710715,3.19987619000857,4.87147330044792,2.85513634818527,4.22881194089794,2.66736272590964,0.440791865374718,3.17031011166862,5.66634821430883
"GSM363378",3.20506730883344,2.6843914120682,2.22863984772419,5.30025244491661,2.5479661704483,3.80687336382821,2.2437959766215,0.201798590054292,2.71039265804245,4.89240696793231
"GSM363380",3.12490245601018,2.90466473391846,2.68853690490595,4.39449460348166,2.32104192671664,3.28913171899877,2.47175080808878,-1.14665291934432,3.03544085677495,4.52588157165081
"GSM363381",3.24712994525104,3.0972619041931,2.77244022644965,4.54547507344707,2.48122955173238,3.41799152961604,2.46279867500154,-0.73932505647181,3.32991913311714,4.62829754065269
"GSM363382",3.29766089259292,2.9975723973885,2.75685674444894,4.54944138883646,2.44177429196437,3.41085653511791,2.44598113058166,-0.936485913138745,3.16805156711019,4.69257019609722
"GSM363384",2.50767178354455,2.84811305983567,3.05326294779814,4.85391680790944,2.51055494032148,3.83231505126358,2.1218121354162,0.410957010486987,3.11465900875469,5.42747333286826
"GSM363386",2.93547126649357,3.56891554169438,2.89119511599096,5.1319027144772,2.56694919994384,4.18355288631711,2.79120658958402,0.312603403209914,2.91152379296014,5.41259473262872
"GSM363388",0.970591725662035,2.8517633238868,2.78178742650687,2.95695659891373,2.02617022412623,2.51387211523641,2.15822003060662,-4.08244315893691,2.95286614515705,3.863044785042
"GSM363391",3.87632352522438,3.30811065337147,3.24227633040457,5.14289223136539,2.72316020087111,4.53361353713301,2.64045836415477,1.65081468223357,3.07100721400155,5.73854120247717
"GSM363393",2.20851213345118,3.60790115538114,3.26405045806484,4.53356094870622,3.00781074965757,3.78876696673717,2.80994476401632,-2.54954460139098,3.53741791147632,4.82276876498157
"GSM363397",3.31377684210139,3.16297603714327,2.78844201822411,4.62819039986256,2.5210299331661,3.51412921826135,2.47116587923891,-0.444858643264314,3.44910913458342,4.72952487499195
"GSM363400",3.43446775228537,3.24045138581093,3.36868615681052,5.17706956232462,3.06272367166812,4.49354181552275,2.56157858083556,0.695205857227717,3.00446169424757,5.75375992002488
"GSM363402",3.34794880467897,3.07738490327709,2.77374110286146,4.6143943810577,2.48997881029128,3.37182818851788,2.58899983935986,-0.986768835319736,3.07253861844351,4.49044846834916
"GSM363404",2.89865732527546,2.71161882838917,2.76766365360488,3.88919405674636,2.47535525466165,3.62247292325981,2.67482717534594,-0.762218977577614,2.97723978709303,4.86023269333583
"GSM363407",3.78018327901682,3.09710971812703,3.23659563665818,5.23425993398992,2.68648311756014,3.68006646586501,2.71839984226998,-0.442757046134104,2.70048148929833,4.5974865626034
"GSM363417",3.79723697450958,2.89576457791379,2.68432632601172,4.92978972918011,2.53366328857817,3.41349597793527,2.54979729489087,0.107443489503277,2.82775952837442,4.53297890668577
"GSM712532",3.80634146651826,3.62078242884472,2.60084932765091,5.38141290097387,2.54399453902538,4.25646335040835,2.8512120030811,1.28220239988764,3.25091787775225,5.33220772627321
"GSM712533",3.28376325378493,3.25266562188709,2.79599135475547,4.35771764777936,2.41990870055911,3.40353582290864,2.58533594537002,-1.0290613685674,3.31148407027817,4.68965016320564
"GSM712534",2.89416843034373,2.92653875850402,2.26966428941168,5.03218684914294,2.50890160470821,3.58765424011261,2.35373746876874,-0.635141693753588,2.95856767634428,4.69543463857203
"GSM712535",3.09899980175171,3.10157039725668,2.71034025827138,4.24525869283167,2.37969238363811,3.27474463000897,2.46927489886378,-1.29060049890754,3.24150356290944,4.46107721843651
"GSM712536",3.36790542571257,3.06422739268616,3.16496228811828,4.72221466902141,2.40895547753328,3.26798212731784,2.71759252768109,-1.01239317868469,2.89055345223678,4.50280177819403
"GSM712537",3.55933137122739,2.93746384232401,2.58362398063031,4.68153154221012,2.34488302748434,3.3490403831676,2.46720454032763,-0.340266895795102,2.84594809634532,4.47390273781968
"GSM712538",3.16542062020521,3.3625145830197,2.78233365194659,4.49999139290178,2.58066797589879,3.57407090885922,2.6651945923008,-1.07453265795805,3.45632977486037,4.76580286226619
"GSM712539",3.26026930814107,2.85034175650962,2.85418450037372,5.11883435705568,2.6174946840647,4.46224810434932,2.61377594616532,1.67126251124718,2.62609831586037,5.83774722710104
"GSM712540",3.47855585738681,3.12081340082177,2.87431334899506,4.57343026011754,2.46233839419984,3.40699248398859,2.53544758662096,-0.792200497746379,3.18623561630317,4.63129564991626
"GSM712541",2.86491582121038,2.99944902255517,3.0263026688177,4.18586881758306,2.52680630413654,3.07763473159098,2.50267136851905,-2.21087724965642,2.9548093006669,4.38871502055315
"GSM712542",3.00351212381919,3.5235859608011,3.01537340941096,5.29582858858207,2.9298418712863,3.59669985907775,2.73869954498596,0.573939547896841,3.45222599564694,4.66966099681307
